Simulation Name,PID,eventName,eventDateTime,isPartOfCompromise,order,scenario,infoRequested,emailSubject,MANIPULATION,Group,country,age_bin,read,EventDate,EventTime,EventDay,EventTimeBin,EventHour,EventTimeBin_OneHour
NWeek 2 - B10 - B  ,289,SuccessfullyDeliveredEmail,2024-03-28 10:05:00,False,2,B10,B,HIRING: Update,PC * MS,B,TZ Tanzania,45 - 54,4,2024-03-28,10:05:00,Thursday,Morning,10,10:00–10:59
NWeek 2 - B10 - B  ,290,SuccessfullyDeliveredEmail,2024-03-28 10:05:00,False,2,B10,B,HIRING: Update,PC * MS,B,KE Kenya,25 - 34,4,2024-03-28,10:05:00,Thursday,Morning,10,10:00–10:59
NWeek 2 - B10 - B  ,291,MessageRead,2024-03-27 18:17:00,False,2,B10,B,HIRING: Update,PC * MS,B,KE Kenya,35 - 44,4,2024-03-27,18:17:00,Wednesday,Evening,18,18:00–18:59
NWeek 2 - B10 - B  ,292,CredSupplied,2024-03-27 16:25:00,True,2,B10,B,HIRING: Update,PC * MS,B,TZ Tanzania,18 - 24,4,2024-03-27,16:25:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 2 - B10 - B  ,292,EmailLinkClicked,2024-03-27 16:24:00,True,2,B10,B,HIRING: Update,PC * MS,B,TZ Tanzania,18 - 24,4,2024-03-27,16:24:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 2 - B10 - B  ,292,MessageRead,2024-03-27 16:24:00,True,2,B10,B,HIRING: Update,PC * MS,B,TZ Tanzania,18 - 24,4,2024-03-27,16:24:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 2 - B10 - B  ,292,SuccessfullyDeliveredEmail,2024-03-27 16:05:00,True,2,B10,B,HIRING: Update,PC * MS,B,TZ Tanzania,18 - 24,4,2024-03-27,16:05:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 2 - B10 - B  ,291,SuccessfullyDeliveredEmail,2024-03-27 16:05:00,False,2,B10,B,HIRING: Update,PC * MS,B,KE Kenya,35 - 44,4,2024-03-27,16:05:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 1 - B10 - B ,293,MessageRead,2024-03-22 03:10:00,False,1,B10,B,HIRING: Update,PC * MS,B,TZ Tanzania,18 - 24,4,2024-03-22,03:10:00,Friday,Night,03,03:00–03:59
NWeek 1 - B10 - B ,293,SuccessfullyDeliveredEmail,2024-03-21 21:01:00,False,1,B10,B,HIRING: Update,PC * MS,B,TZ Tanzania,18 - 24,4,2024-03-21,21:01:00,Thursday,Night,21,21:00–21:59
EWeek 4 - B11 - B,294,MessageDeleted,2024-09-25 09:50:59,False,4,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,35 - 44,5,2024-09-25,09:50:59,Wednesday,Morning,09,09:00–09:59
EWeek 4 - B11 - B,294,MessageRead,2024-09-25 09:49:07,False,4,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,35 - 44,5,2024-09-25,09:49:07,Wednesday,Morning,09,09:00–09:59
EWeek 4 - B11 - B,294,SuccessfullyDeliveredEmail,2024-09-23 10:23:00,False,4,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,35 - 44,5,2024-09-23,10:23:00,Monday,Morning,10,10:00–10:59
EWeek 4 - B11 - B,295,SuccessfullyDeliveredEmail,2024-09-23 10:23:00,False,4,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,18 - 24,5,2024-09-23,10:23:00,Monday,Morning,10,10:00–10:59
EWeek 4 - B11 - B,296,SuccessfullyDeliveredEmail,2024-09-23 10:23:00,False,4,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,18 - 24,5,2024-09-23,10:23:00,Monday,Morning,10,10:00–10:59
EWeek 4 - B11 - B,296,EmailLinkClicked,2024-09-23 02:15:50,False,4,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,18 - 24,5,2024-09-23,02:15:50,Monday,Night,02,02:00–02:59
EWeek 4 - B11 - B,296,MessageRead,2024-09-23 02:15:50,False,4,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,18 - 24,5,2024-09-23,02:15:50,Monday,Night,02,02:00–02:59
EWeek 3 - B11 - B  ,297,MessageRead,2024-09-17 04:58:58,False,3,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,18 - 24,5,2024-09-17,04:58:58,Tuesday,Night,04,04:00–04:59
EWeek 3 - B11 - B  ,298,MessageDeleted,2024-09-17 03:13:08,False,3,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,25 - 34,5,2024-09-17,03:13:08,Tuesday,Night,03,03:00–03:59
EWeek 3 - B11 - B  ,297,SuccessfullyDeliveredEmail,2024-09-17 03:12:34,False,3,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,18 - 24,5,2024-09-17,03:12:34,Tuesday,Night,03,03:00–03:59
EWeek 3 - B11 - B  ,299,SuccessfullyDeliveredEmail,2024-09-17 03:12:34,False,3,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,18 - 24,5,2024-09-17,03:12:34,Tuesday,Night,03,03:00–03:59
EWeek 3 - B11 - B  ,300,SuccessfullyDeliveredEmail,2024-09-17 03:12:33,False,3,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,25 - 34,5,2024-09-17,03:12:33,Tuesday,Night,03,03:00–03:59
EWeek 3 - B11 - B  ,298,SuccessfullyDeliveredEmail,2024-09-17 03:12:32,False,3,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,25 - 34,5,2024-09-17,03:12:32,Tuesday,Night,03,03:00–03:59
EWeek 2 - B11 - B  ,301,MessageRead,2024-09-12 10:42:57,False,2,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,45 - 54,5,2024-09-12,10:42:57,Thursday,Morning,10,10:00–10:59
EWeek 2 - B11 - B  ,302,SuccessfullyDeliveredEmail,2024-09-12 09:13:41,False,2,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,25 - 34,5,2024-09-12,09:13:41,Thursday,Morning,09,09:00–09:59
EWeek 2 - B11 - B  ,303,SuccessfullyDeliveredEmail,2024-09-12 09:13:41,False,2,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,18 - 24,5,2024-09-12,09:13:41,Thursday,Morning,09,09:00–09:59
EWeek 2 - B11 - B  ,301,SuccessfullyDeliveredEmail,2024-09-12 09:13:40,False,2,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,45 - 54,5,2024-09-12,09:13:40,Thursday,Morning,09,09:00–09:59
EWeek 2 - B11 - B  ,304,SuccessfullyDeliveredEmail,2024-09-12 09:13:40,False,2,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,18 - 24,5,2024-09-12,09:13:40,Thursday,Morning,09,09:00–09:59
EWeek 1 - B11 - B ,305,MessageRead,2024-09-04 03:03:38,False,1,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,35 - 44,5,2024-09-04,03:03:38,Wednesday,Night,03,03:00–03:59
EWeek 1 - B11 - B ,305,SuccessfullyDeliveredEmail,2024-09-04 01:13:58,False,1,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,35 - 44,5,2024-09-04,01:13:58,Wednesday,Night,01,01:00–01:59
EWeek 1 - B11 - B ,306,SuccessfullyDeliveredEmail,2024-09-04 01:13:57,False,1,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,35 - 44,5,2024-09-04,01:13:57,Wednesday,Night,01,01:00–01:59
EWeek 1 - B11 - B ,307,SuccessfullyDeliveredEmail,2024-09-04 01:13:57,False,1,B11,B,UPDATE INFORMATION,PC * MS,C,US United States,18 - 24,5,2024-09-04,01:13:57,Wednesday,Night,01,01:00–01:59
NWeek 4 - B11 - B  ,308,SuccessfullyDeliveredEmail,2024-04-09 08:01:00,False,4,B11,B,UPDATE INFORMATION,PC * MS,B,KE Kenya,18 - 24,4,2024-04-09,08:01:00,Tuesday,Morning,08,08:00–08:59
NWeek 4 - B11 - B  ,309,SuccessfullyDeliveredEmail,2024-04-09 08:01:00,False,4,B11,B,UPDATE INFORMATION,PC * MS,B,KE Kenya,35 - 44,4,2024-04-09,08:01:00,Tuesday,Morning,08,08:00–08:59
NWeek 4 - B11 - B  ,310,EmailLinkClicked,2024-04-08 16:13:00,True,4,B11,B,UPDATE INFORMATION,PC * MS,B,UG Uganda,18 - 24,4,2024-04-08,16:13:00,Monday,Afternoon,16,16:00–16:59
NWeek 4 - B11 - B  ,310,MessageRead,2024-04-08 16:13:00,True,4,B11,B,UPDATE INFORMATION,PC * MS,B,UG Uganda,18 - 24,4,2024-04-08,16:13:00,Monday,Afternoon,16,16:00–16:59
NWeek 4 - B11 - B  ,310,CredSupplied,2024-04-08 16:13:00,True,4,B11,B,UPDATE INFORMATION,PC * MS,B,UG Uganda,18 - 24,4,2024-04-08,16:13:00,Monday,Afternoon,16,16:00–16:59
NWeek 4 - B11 - B  ,310,SuccessfullyDeliveredEmail,2024-04-08 16:01:00,True,4,B11,B,UPDATE INFORMATION,PC * MS,B,UG Uganda,18 - 24,4,2024-04-08,16:01:00,Monday,Afternoon,16,16:00–16:59
NWeek 3 - B11 - B ,311,SuccessfullyDeliveredEmail,2024-04-03 16:01:00,False,3,B11,B,UPDATE INFORMATION,PC * MS,B,KE Kenya,18 - 24,4,2024-04-03,16:01:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 3 - B11 - B ,312,SuccessfullyDeliveredEmail,2024-04-03 16:01:00,False,3,B11,B,UPDATE INFORMATION,PC * MS,B,KE Kenya,18 - 24,4,2024-04-03,16:01:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 3 - B11 - B ,313,SuccessfullyDeliveredEmail,2024-04-03 16:01:00,False,3,B11,B,UPDATE INFORMATION,PC * MS,B,KE Kenya,25 - 34,4,2024-04-03,16:01:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 3 - B11 - B ,314,SuccessfullyDeliveredEmail,2024-04-03 13:01:00,False,3,B11,B,UPDATE INFORMATION,PC * MS,B,KE Kenya,25 - 34,4,2024-04-03,13:01:00,Wednesday,Afternoon,13,13:00–13:59
NWeek 2 - B11 - B ,315,SuccessfullyDeliveredEmail,2024-03-27 15:07:00,False,2,B11,B,UPDATE INFORMATION,PC * MS,B,CG Democratic Republic of Congo,18 - 24,4,2024-03-27,15:07:00,Wednesday,Afternoon,15,15:00–15:59
NWeek 2 - B11 - B ,315,MessageRead,2024-03-27 15:07:00,False,2,B11,B,UPDATE INFORMATION,PC * MS,B,CG Democratic Republic of Congo,18 - 24,4,2024-03-27,15:07:00,Wednesday,Afternoon,15,15:00–15:59
NWeek 2 - B11 - B ,316,SuccessfullyDeliveredEmail,2024-03-27 15:07:00,False,2,B11,B,UPDATE INFORMATION,PC * MS,B,KE Kenya,18 - 24,4,2024-03-27,15:07:00,Wednesday,Afternoon,15,15:00–15:59
NWeek 1 - B11 - B,317,MessageDeleted,2024-03-21 21:01:00,False,1,B11,B,UPDATE INFORMATION,PC * MS,B,KE Kenya,35 - 44,4,2024-03-21,21:01:00,Thursday,Night,21,21:00–21:59
NWeek 1 - B11 - B,318,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,B11,B,UPDATE INFORMATION,PC * MS,B,KE Kenya,35 - 44,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
NWeek 1 - B11 - B,317,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,B11,B,UPDATE INFORMATION,PC * MS,B,KE Kenya,35 - 44,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
NWeek 1 - B11 - B,319,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,B11,B,UPDATE INFORMATION,PC * MS,B,KE Kenya,18 - 24,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
EWeek 4 - B12 - B,320,MessageRead,2024-09-25 02:22:27,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-25,02:22:27,Wednesday,Night,02,02:00–02:59
EWeek 4 - B12 - B,320,MessageDeleted,2024-09-25 02:22:27,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-25,02:22:27,Wednesday,Night,02,02:00–02:59
EWeek 4 - B12 - B,321,MessageRead,2024-09-23 12:02:38,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-23,12:02:38,Monday,Afternoon,12,12:00–12:59
EWeek 4 - B12 - B,322,SuccessfullyDeliveredEmail,2024-09-23 10:22:34,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-23,10:22:34,Monday,Morning,10,10:00–10:59
EWeek 4 - B12 - B,320,SuccessfullyDeliveredEmail,2024-09-23 10:22:34,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-23,10:22:34,Monday,Morning,10,10:00–10:59
EWeek 4 - B12 - B,321,SuccessfullyDeliveredEmail,2024-09-23 10:22:34,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-23,10:22:34,Monday,Morning,10,10:00–10:59
EWeek 4 - B12 - B,323,SuccessfullyDeliveredEmail,2024-09-23 10:22:34,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,45 - 54,5,2024-09-23,10:22:34,Monday,Morning,10,10:00–10:59
EWeek 4 - B12 - B,322,MessageRead,2024-09-23 01:08:53,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-23,01:08:53,Monday,Night,01,01:00–01:59
EWeek 3 - B12 - B  ,324,MessageDeleted,2024-09-18 10:32:11,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,35 - 44,5,2024-09-18,10:32:11,Wednesday,Morning,10,10:00–10:59
EWeek 3 - B12 - B  ,324,MessageRead,2024-09-18 10:28:50,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,35 - 44,5,2024-09-18,10:28:50,Wednesday,Morning,10,10:00–10:59
EWeek 3 - B12 - B  ,325,MessageRead,2024-09-17 07:02:13,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-17,07:02:13,Tuesday,Morning,07,07:00–07:59
EWeek 3 - B12 - B  ,325,MessageDeleted,2024-09-17 07:02:13,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-17,07:02:13,Tuesday,Morning,07,07:00–07:59
EWeek 3 - B12 - B  ,325,SuccessfullyDeliveredEmail,2024-09-17 03:12:53,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-17,03:12:53,Tuesday,Night,03,03:00–03:59
EWeek 3 - B12 - B  ,326,SuccessfullyDeliveredEmail,2024-09-17 03:12:52,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-17,03:12:52,Tuesday,Night,03,03:00–03:59
EWeek 3 - B12 - B  ,324,SuccessfullyDeliveredEmail,2024-09-17 03:12:52,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,35 - 44,5,2024-09-17,03:12:52,Tuesday,Night,03,03:00–03:59
EWeek 2 - B12 - B  ,327,SuccessfullyDeliveredEmail,2024-09-12 09:12:00,False,2,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-12,09:12:00,Thursday,Morning,09,09:00–09:59
EWeek 2 - B12 - B  ,328,SuccessfullyDeliveredEmail,2024-09-12 09:11:59,False,2,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-12,09:11:59,Thursday,Morning,09,09:00–09:59
EWeek 2 - B12 - B  ,329,SuccessfullyDeliveredEmail,2024-09-12 09:11:59,False,2,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-12,09:11:59,Thursday,Morning,09,09:00–09:59
EWeek 2 - B12 - B  ,330,SuccessfullyDeliveredEmail,2024-09-12 09:11:57,False,2,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-12,09:11:57,Thursday,Morning,09,09:00–09:59
EWeek 2 - B12 - B  ,328,MessageDeleted,2024-09-12 02:41:39,False,2,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-12,02:41:39,Thursday,Night,02,02:00–02:59
EWeek 1 - B12 - B  ,331,MessageRead,2024-09-06 07:19:20,False,1,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,25 - 34,5,2024-09-06,07:19:20,Friday,Morning,07,07:00–07:59
EWeek 1 - B12 - B  ,332,MessageRead,2024-09-04 11:32:03,False,1,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-04,11:32:03,Wednesday,Morning,11,11:00–11:59
EWeek 1 - B12 - B  ,333,MessageDeleted,2024-09-04 09:09:54,False,1,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,35 - 44,5,2024-09-04,09:09:54,Wednesday,Morning,09,09:00–09:59
EWeek 1 - B12 - B  ,333,MessageRead,2024-09-04 09:09:54,False,1,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,35 - 44,5,2024-09-04,09:09:54,Wednesday,Morning,09,09:00–09:59
EWeek 1 - B12 - B  ,334,MessageRead,2024-09-04 03:52:58,False,1,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,55 - 64,5,2024-09-04,03:52:58,Wednesday,Night,03,03:00–03:59
EWeek 1 - B12 - B  ,331,SuccessfullyDeliveredEmail,2024-09-04 01:13:13,False,1,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,25 - 34,5,2024-09-04,01:13:13,Wednesday,Night,01,01:00–01:59
EWeek 1 - B12 - B  ,332,SuccessfullyDeliveredEmail,2024-09-04 01:13:13,False,1,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,18 - 24,5,2024-09-04,01:13:13,Wednesday,Night,01,01:00–01:59
EWeek 1 - B12 - B  ,333,SuccessfullyDeliveredEmail,2024-09-04 01:13:12,False,1,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,35 - 44,5,2024-09-04,01:13:12,Wednesday,Night,01,01:00–01:59
EWeek 1 - B12 - B  ,334,SuccessfullyDeliveredEmail,2024-09-04 01:13:12,False,1,B12,B,CONGRATULATIONS: Benefits,PC * MS,C,US United States,55 - 64,5,2024-09-04,01:13:12,Wednesday,Night,01,01:00–01:59
NWeek 4 - B12 - B   ,335,SuccessfullyDeliveredEmail,2024-04-09 08:01:00,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,KE Kenya,35 - 44,4,2024-04-09,08:01:00,Tuesday,Morning,08,08:00–08:59
NWeek 4 - B12 - B   ,336,MessageRead,2024-04-08 15:37:00,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,CG Democratic Republic of Congo,18 - 24,4,2024-04-08,15:37:00,Monday,Afternoon,15,15:00–15:59
NWeek 4 - B12 - B   ,337,MessageRead,2024-04-08 14:02:00,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,TZ Tanzania,18 - 24,4,2024-04-08,14:02:00,Monday,Afternoon,14,14:00–14:59
NWeek 4 - B12 - B   ,337,SuccessfullyDeliveredEmail,2024-04-08 14:01:00,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,TZ Tanzania,18 - 24,4,2024-04-08,14:01:00,Monday,Afternoon,14,14:00–14:59
NWeek 4 - B12 - B   ,336,SuccessfullyDeliveredEmail,2024-04-08 14:01:00,False,4,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,CG Democratic Republic of Congo,18 - 24,4,2024-04-08,14:01:00,Monday,Afternoon,14,14:00–14:59
NWeek 3 - B12 - B  ,338,MessageRead,2024-04-04 06:07:00,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,CG Democratic Republic of Congo,25 - 34,4,2024-04-04,06:07:00,Thursday,Morning,06,06:00–06:59
NWeek 3 - B12 - B  ,339,SuccessfullyDeliveredEmail,2024-04-03 16:01:00,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,KE Kenya,25 - 34,4,2024-04-03,16:01:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 3 - B12 - B  ,340,SuccessfullyDeliveredEmail,2024-04-03 16:01:00,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,KE Kenya,25 - 34,4,2024-04-03,16:01:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 3 - B12 - B  ,341,SuccessfullyDeliveredEmail,2024-04-03 13:01:00,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,KE Kenya,25 - 34,4,2024-04-03,13:01:00,Wednesday,Afternoon,13,13:00–13:59
NWeek 3 - B12 - B  ,338,SuccessfullyDeliveredEmail,2024-04-03 03:01:00,False,3,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,CG Democratic Republic of Congo,25 - 34,4,2024-04-03,03:01:00,Wednesday,Night,03,03:00–03:59
NWeek 2 - B12 - B  ,342,SuccessfullyDeliveredEmail,2024-03-28 07:07:00,False,2,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,KE Kenya,18 - 24,4,2024-03-28,07:07:00,Thursday,Morning,07,07:00–07:59
NWeek 2 - B12 - B  ,343,SuccessfullyDeliveredEmail,2024-03-28 07:07:00,False,2,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,KE Kenya,25 - 34,4,2024-03-28,07:07:00,Thursday,Morning,07,07:00–07:59
NWeek 2 - B12 - B  ,344,MessageRead,2024-03-27 16:51:00,False,2,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,CG Democratic Republic of Congo,18 - 24,4,2024-03-27,16:51:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 2 - B12 - B  ,344,SuccessfullyDeliveredEmail,2024-03-27 16:07:00,False,2,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,CG Democratic Republic of Congo,18 - 24,4,2024-03-27,16:07:00,Wednesday,Afternoon,16,16:00–16:59
NWeek 1 - B12 - B ,345,SuccessfullyDeliveredEmail,2024-03-21 21:00:00,False,1,B12,B,CONGRATULATIONS: Benefits,PC * MS,B,KE Kenya,18 - 24,4,2024-03-21,21:00:00,Thursday,Night,21,21:00–21:59
EWeek 4 - G01 - A,8,MessageDeleted,2024-09-27 10:27:06,False,4,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,18 - 24,5,2024-09-27,10:27:06,Friday,Morning,10,10:00–10:59
EWeek 4 - G01 - A,6,MessageRead,2024-09-23 10:23:30,False,4,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,35 - 44,5,2024-09-23,10:23:30,Monday,Morning,10,10:00–10:59
EWeek 4 - G01 - A,6,SuccessfullyDeliveredEmail,2024-09-23 10:22:28,False,4,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,35 - 44,5,2024-09-23,10:22:28,Monday,Morning,10,10:00–10:59
EWeek 4 - G01 - A,8,SuccessfullyDeliveredEmail,2024-09-23 10:22:24,False,4,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,18 - 24,5,2024-09-23,10:22:24,Monday,Morning,10,10:00–10:59
EWeek 4 - G01 - A,7,SuccessfullyDeliveredEmail,2024-09-23 10:22:24,False,4,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,18 - 24,5,2024-09-23,10:22:24,Monday,Morning,10,10:00–10:59
EWeek 4 - G01 - A,5,SuccessfullyDeliveredEmail,2024-09-23 10:22:24,False,4,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,45 - 54,5,2024-09-23,10:22:24,Monday,Morning,10,10:00–10:59
EWeek 4 - G01 - A,8,MessageRead,2024-09-23 07:55:18,False,4,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,18 - 24,5,2024-09-23,07:55:18,Monday,Morning,07,07:00–07:59
EWeek 4 - G01 - A,5,MessageDeleted,2024-09-23 03:36:28,False,4,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,45 - 54,5,2024-09-23,03:36:28,Monday,Night,03,03:00–03:59
EWeek 3 - G01 - A  ,10,EmailLinkClicked,2024-09-17 04:05:38,False,3,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,25 - 34,5,2024-09-17,04:05:38,Tuesday,Night,04,04:00–04:59
EWeek 3 - G01 - A  ,10,MessageRead,2024-09-17 04:05:38,False,3,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,25 - 34,5,2024-09-17,04:05:38,Tuesday,Night,04,04:00–04:59
EWeek 3 - G01 - A  ,9,MessageRead,2024-09-17 03:33:12,False,3,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,18 - 24,5,2024-09-17,03:33:12,Tuesday,Night,03,03:00–03:59
EWeek 3 - G01 - A  ,10,SuccessfullyDeliveredEmail,2024-09-17 03:14:05,False,3,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,25 - 34,5,2024-09-17,03:14:05,Tuesday,Night,03,03:00–03:59
EWeek 3 - G01 - A  ,12,SuccessfullyDeliveredEmail,2024-09-17 03:14:04,False,3,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,18 - 24,5,2024-09-17,03:14:04,Tuesday,Night,03,03:00–03:59
EWeek 3 - G01 - A  ,9,SuccessfullyDeliveredEmail,2024-09-17 03:14:04,False,3,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,18 - 24,5,2024-09-17,03:14:04,Tuesday,Night,03,03:00–03:59
EWeek 3 - G01 - A  ,11,SuccessfullyDeliveredEmail,2024-09-17 03:14:04,False,3,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,18 - 24,5,2024-09-17,03:14:04,Tuesday,Night,03,03:00–03:59
EWeek 2 - G01 - A   ,15,MessageRead,2024-09-12 10:50:49,False,2,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,25 - 34,5,2024-09-12,10:50:49,Thursday,Morning,10,10:00–10:59
EWeek 2 - G01 - A   ,16,SuccessfullyDeliveredEmail,2024-09-12 09:12:47,False,2,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,35 - 44,5,2024-09-12,09:12:47,Thursday,Morning,09,09:00–09:59
EWeek 2 - G01 - A   ,14,SuccessfullyDeliveredEmail,2024-09-12 09:12:46,False,2,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,18 - 24,5,2024-09-12,09:12:46,Thursday,Morning,09,09:00–09:59
EWeek 2 - G01 - A   ,17,SuccessfullyDeliveredEmail,2024-09-12 09:12:46,False,2,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,18 - 24,5,2024-09-12,09:12:46,Thursday,Morning,09,09:00–09:59
EWeek 2 - G01 - A   ,13,SuccessfullyDeliveredEmail,2024-09-12 09:12:45,False,2,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,25 - 34,5,2024-09-12,09:12:45,Thursday,Morning,09,09:00–09:59
EWeek 2 - G01 - A   ,15,SuccessfullyDeliveredEmail,2024-09-12 09:12:44,False,2,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,25 - 34,5,2024-09-12,09:12:44,Thursday,Morning,09,09:00–09:59
EWeek 1 - G01 - A    ,1,MessageRead,2024-09-04 02:46:24,False,1,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,18 - 24,5,2024-09-04,02:46:24,Wednesday,Night,02,02:00–02:59
EWeek 1 - G01 - A    ,3,MessageDeleted,2024-09-04 01:18:24,False,1,G01,A,Free Rent: CLAIM NOW,C * MS,C,US United States,35 - 44,5,2024-09-04,01:18:24,Wednesday,Night,01,01:00–01:59
